hierarchyId	pCFID	name	verb	object	filePath
3.3.4.12	17684	Achieve regulatory approval for pricing	Achieve	Regulatory Approval For Pricing	03-MarketAndSellProductsAndServices/3.3-DevelopAndManageMarketingPlans/3.3.4-DevelopAndManagePricing/17684-AchieveRegulatoryApprovalForPricing.mdx
3.3.5	20010	Develop and manage promotional activities	Develop	And Manage Promotional Activities	03-MarketAndSellProductsAndServices/3.3-DevelopAndManageMarketingPlans/3.3.5-DevelopAndManagePromotionalActivities/index.mdx
3.3.5.1	10167	Define promotional concepts and objectives	Define	Promotional Concepts And Objectives	03-MarketAndSellProductsAndServices/3.3-DevelopAndManageMarketingPlans/3.3.5-DevelopAndManagePromotionalActivities/10167-DefinePromotionalConceptsAndObjectives.mdx
3.3.5.2	10159	Develop marketing messages	Develop	Marketing Messages	03-MarketAndSellProductsAndServices/3.3-DevelopAndManageMarketingPlans/3.3.5-DevelopAndManagePromotionalActivities/10159-DevelopMarketingMessages.mdx
3.3.5.3	10160	Define target audience	Define	Target Audience	03-MarketAndSellProductsAndServices/3.3-DevelopAndManageMarketingPlans/3.3.5-DevelopAndManagePromotionalActivities/10160-DefineTargetAudience.mdx
3.3.5.4	10168	Plan and test promotional activities	Plan	And Test Promotional Activities	03-MarketAndSellProductsAndServices/3.3-DevelopAndManageMarketingPlans/3.3.5-DevelopAndManagePromotionalActivities/10168-PlanAndTestPromotionalActivities.mdx
3.3.5.5	10169	Execute promotional activities	Execute	Promotional Activities	03-MarketAndSellProductsAndServices/3.3-DevelopAndManageMarketingPlans/3.3.5-DevelopAndManagePromotionalActivities/10169-ExecutePromotionalActivities.mdx
3.3.5.6	10170	Evaluate promotional performance metrics	Evaluate	Promotional Performance Metrics	03-MarketAndSellProductsAndServices/3.3-DevelopAndManageMarketingPlans/3.3.5-DevelopAndManagePromotionalActivities/10170-EvaluatePromotionalPerformanceMetrics.mdx
3.3.5.7	10171	Refine promotional performance metrics	Refine	Promotional Performance Metrics	03-MarketAndSellProductsAndServices/3.3-DevelopAndManageMarketingPlans/3.3.5-DevelopAndManagePromotionalActivities/10171-RefinePromotionalPerformanceMetrics.mdx
3.3.5.8	10172	Incorporate learning into future/planned consumer promotions	Incorporate	Learning Into Future/planned Consumer Promotions	03-MarketAndSellProductsAndServices/3.3-DevelopAndManageMarketingPlans/3.3.5-DevelopAndManagePromotionalActivities/10172-IncorporateLearningIntoFuturePlannedConsumerPromotions.mdx
3.3.6	11500	Manage trade pricing, promotions and allowances	Manage	Trade Pricing, Promotions And Allowances	03-MarketAndSellProductsAndServices/3.3-DevelopAndManageMarketingPlans/3.3.6-ManageTradePricingPromotionsAndAllowances/index.mdx
3.3.6.1	11501	Develop customer trade investment plan	Develop	Customer Trade Investment Plan	03-MarketAndSellProductsAndServices/3.3-DevelopAndManageMarketingPlans/3.3.6-ManageTradePricingPromotionsAndAllowances/11501-DevelopCustomerTradeInvestmentPlan.mdx
3.3.6.2	11502	Approve investment plan	Approve	Investment Plan	03-MarketAndSellProductsAndServices/3.3-DevelopAndManageMarketingPlans/3.3.6-ManageTradePricingPromotionsAndAllowances/11502-ApproveInvestmentPlan.mdx
3.3.6.3	11503	Execute investment plan	Execute	Investment Plan	03-MarketAndSellProductsAndServices/3.3-DevelopAndManageMarketingPlans/3.3.6-ManageTradePricingPromotionsAndAllowances/11503-ExecuteInvestmentPlan.mdx
3.3.6.4	11504	Manage payments and deductions	Manage	Payments And Deductions	03-MarketAndSellProductsAndServices/3.3-DevelopAndManageMarketingPlans/3.3.6-ManageTradePricingPromotionsAndAllowances/11504-ManagePaymentsAndDeductions.mdx
3.3.6.5	11682	Evaluate and manage event performance	Evaluate	And Manage Event Performance	03-MarketAndSellProductsAndServices/3.3-DevelopAndManageMarketingPlans/3.3.6-ManageTradePricingPromotionsAndAllowances/11682-EvaluateAndManageEventPerformance.mdx
3.3.6.6	11505	Analyze customer profitability	Analyze	Customer Profitability	03-MarketAndSellProductsAndServices/3.3-DevelopAndManageMarketingPlans/3.3.6-ManageTradePricingPromotionsAndAllowances/11505-AnalyzeCustomerProfitability.mdx
3.3.7	10153	Track customer management measures	Track	Customer Management Measures	03-MarketAndSellProductsAndServices/3.3-DevelopAndManageMarketingPlans/3.3.7-TrackCustomerManagementMeasures/index.mdx
3.3.7.1	10173	Determine customer lifetime value	Determine	Customer Lifetime Value	03-MarketAndSellProductsAndServices/3.3-DevelopAndManageMarketingPlans/3.3.7-TrackCustomerManagementMeasures/10173-DetermineCustomerLifetimeValue.mdx
3.3.7.2	10174	Analyze customer revenue trend	Analyze	Customer Revenue Trend	03-MarketAndSellProductsAndServices/3.3-DevelopAndManageMarketingPlans/3.3.7-TrackCustomerManagementMeasures/10174-AnalyzeCustomerRevenueTrend.mdx
3.3.7.3	10175	Analyze customer attrition and retention rates	Analyze	Customer Attrition And Retention Rates	03-MarketAndSellProductsAndServices/3.3-DevelopAndManageMarketingPlans/3.3.7-TrackCustomerManagementMeasures/10175-AnalyzeCustomerAttritionAndRetentionRates.mdx
3.3.7.4	10176	Analyze customer metrics	Analyze	Customer Metrics	03-MarketAndSellProductsAndServices/3.3-DevelopAndManageMarketingPlans/3.3.7-TrackCustomerManagementMeasures/10176-AnalyzeCustomerMetrics.mdx
3.3.7.5	11506	Assess integrated sales and demand plan performance	Assess	Integrated Sales And Demand Plan Performance	03-MarketAndSellProductsAndServices/3.3-DevelopAndManageMarketingPlans/3.3.7-TrackCustomerManagementMeasures/11506-AssessIntegratedSalesAndDemandPlanPerformance.mdx
3.3.7.6	10177	Revise customer strategies, objectives, and plans based on metrics	Revise	Customer Strategies, Objectives, And Plans Based On Metrics	03-MarketAndSellProductsAndServices/3.3-DevelopAndManageMarketingPlans/3.3.7-TrackCustomerManagementMeasures/10177-ReviseCustomerStrategiesObjectivesAndPlansBasedOnMetrics.mdx
3.3.8	16613	Analyze and respond to customer insight	Analyze	And Respond To Customer Insight	03-MarketAndSellProductsAndServices/3.3-DevelopAndManageMarketingPlans/3.3.8-AnalyzeAndRespondToCustomerInsight/index.mdx
3.3.8.1	16627	Monitor and respond to social media activity	Monitor	And Respond To Social Media Activity	03-MarketAndSellProductsAndServices/3.3-DevelopAndManageMarketingPlans/3.3.8-AnalyzeAndRespondToCustomerInsight/16627-MonitorAndRespondToSocialMediaActivity.mdx
3.3.8.2	16614	Analyze customer website activity	Analyze	Customer Website Activity	03-MarketAndSellProductsAndServices/3.3-DevelopAndManageMarketingPlans/3.3.8-AnalyzeAndRespondToCustomerInsight/16614-AnalyzeCustomerWebsiteActivity.mdx
3.3.8.3	16615	Analyze customer purchase patterns	Analyze	Customer Purchase Patterns	03-MarketAndSellProductsAndServices/3.3-DevelopAndManageMarketingPlans/3.3.8-AnalyzeAndRespondToCustomerInsight/16615-AnalyzeCustomerPurchasePatterns.mdx
3.3.8.4	16616	Develop business rules to provide personalized offers	Develop	Business Rules To Provide Personalized Offers	03-MarketAndSellProductsAndServices/3.3-DevelopAndManageMarketingPlans/3.3.8-AnalyzeAndRespondToCustomerInsight/16616-DevelopBusinessRulesToProvidePersonalizedOffers.mdx
3.3.8.5	16617	Monitor effectiveness of personalized offers and adjust offers accordingly	Monitor	Effectiveness Of Personalized Offers And Adjust Offers Accordingly	03-MarketAndSellProductsAndServices/3.3-DevelopAndManageMarketingPlans/3.3.8-AnalyzeAndRespondToCustomerInsight/16617-MonitorEffectivenessOfPersonalizedOffersAndAdjustOffersAccordingly.mdx
3.3.9	10154	Develop and manage packaging strategy	Develop	And Manage Packaging Strategy	03-MarketAndSellProductsAndServices/3.3-DevelopAndManageMarketingPlans/3.3.9-DevelopAndManagePackagingStrategy/index.mdx
3.3.9.1	10178	Plan packaging strategy	Plan	Packaging Strategy	03-MarketAndSellProductsAndServices/3.3-DevelopAndManageMarketingPlans/3.3.9-DevelopAndManagePackagingStrategy/10178-PlanPackagingStrategy.mdx
3.3.9.2	10179	Test packaging options	Test	Packaging Options	03-MarketAndSellProductsAndServices/3.3-DevelopAndManageMarketingPlans/3.3.9-DevelopAndManagePackagingStrategy/10179-TestPackagingOptions.mdx
3.3.9.3	10180	Execute packaging strategy	Execute	Packaging Strategy	03-MarketAndSellProductsAndServices/3.3-DevelopAndManageMarketingPlans/3.3.9-DevelopAndManagePackagingStrategy/10180-ExecutePackagingStrategy.mdx
3.3.9.4	10181	Refine packaging	Refine	Packaging	03-MarketAndSellProductsAndServices/3.3-DevelopAndManageMarketingPlans/3.3.9-DevelopAndManagePackagingStrategy/10181-RefinePackaging.mdx
3.3.10	16629	Manage product marketing content	Manage	Product Marketing Content	03-MarketAndSellProductsAndServices/3.3-DevelopAndManageMarketingPlans/3.3.10-ManageProductMarketingContent/index.mdx
3.3.10.1	16630	Manage product images	Manage	Product Images	03-MarketAndSellProductsAndServices/3.3-DevelopAndManageMarketingPlans/3.3.10-ManageProductMarketingContent/16630-ManageProductImages.mdx
3.3.10.2	18130	Manage product copy	Manage	Product Copy	03-MarketAndSellProductsAndServices/3.3-DevelopAndManageMarketingPlans/3.3.10-ManageProductMarketingContent/18130-ManageProductCopy.mdx
3.4	10103	Develop trade customer sales strategy	Develop	Trade Customer Sales Strategy	03-MarketAndSellProductsAndServices/3.4-DevelopTradeCustomerSalesStrategy/index.mdx
3.4.1	10129	Develop sales forecast	Develop	Sales Forecast	03-MarketAndSellProductsAndServices/3.4-DevelopTradeCustomerSalesStrategy/3.4.1-DevelopSalesForecast/index.mdx
3.4.1.1	10134	Gather current and historic order information	Gather	Current And Historic Order Information	03-MarketAndSellProductsAndServices/3.4-DevelopTradeCustomerSalesStrategy/3.4.1-DevelopSalesForecast/3.4.1.1-GatherCurrentAndHistoricOrderInformation/index.mdx
3.4.1.1.1	19642	Gather post event analysis tracking of sales at retail	Gather	Post Event Analysis Tracking Of Sales At Retail	03-MarketAndSellProductsAndServices/3.4-DevelopTradeCustomerSalesStrategy/3.4.1-DevelopSalesForecast/3.4.1.1-GatherCurrentAndHistoricOrderInformation/19642-GatherPostEventAnalysisTrackingOfSalesAtRetail.mdx
3.4.1.1.2	19643	Gather sales/inventory data from retail for trade wide sales forecast	Gather	Sales/inventory Data From Retail For Trade Wide Sales Forecast	03-MarketAndSellProductsAndServices/3.4-DevelopTradeCustomerSalesStrategy/3.4.1-DevelopSalesForecast/3.4.1.1-GatherCurrentAndHistoricOrderInformation/19643-GatherSalesInventoryDataFromRetailForTradeWideSalesForecast.mdx
3.4.1.2	10135	Analyze sales trends and patterns	Analyze	Sales Trends And Patterns	03-MarketAndSellProductsAndServices/3.4-DevelopTradeCustomerSalesStrategy/3.4.1-DevelopSalesForecast/10135-AnalyzeSalesTrendsAndPatterns.mdx
3.4.1.3	10136	Generate sales forecast	Generate	Sales Forecast	03-MarketAndSellProductsAndServices/3.4-DevelopTradeCustomerSalesStrategy/3.4.1-DevelopSalesForecast/10136-GenerateSalesForecast.mdx
3.4.1.4	11459	Analyze point of sales (POS) data and market/competitive information	Analyze	Point Of Sales (POS) Data And Market/competitive Information	03-MarketAndSellProductsAndServices/3.4-DevelopTradeCustomerSalesStrategy/3.4.1-DevelopSalesForecast/11459-AnalyzePointOfSalesPosDataAndMarketCompetitiveInformation.mdx
3.4.1.5	10137	Analyze historical and planned promotions and events	Analyze	Historical And Planned Promotions And Events	03-MarketAndSellProductsAndServices/3.4-DevelopTradeCustomerSalesStrategy/3.4.1-DevelopSalesForecast/10137-AnalyzeHistoricalAndPlannedPromotionsAndEvents.mdx
3.4.2	10130	Develop sales partner/alliance relationships	Develop	Sales Partner/alliance Relationships	03-MarketAndSellProductsAndServices/3.4-DevelopTradeCustomerSalesStrategy/3.4.2-DevelopSalesPartnerAllianceRelationships/index.mdx
3.4.2.1	11460	Manage data source vendors	Manage	Data Source Vendors	03-MarketAndSellProductsAndServices/3.4-DevelopTradeCustomerSalesStrategy/3.4.2-DevelopSalesPartnerAllianceRelationships/11460-ManageDataSourceVendors.mdx
3.4.2.2	10138	Identify alliance opportunities	Identify	Alliance Opportunities	03-MarketAndSellProductsAndServices/3.4-DevelopTradeCustomerSalesStrategy/3.4.2-DevelopSalesPartnerAllianceRelationships/10138-IdentifyAllianceOpportunities.mdx
3.4.2.3	10139	Design alliance programs and methods for selecting and managing relationships	Design	Alliance Programs And Methods For Selecting And Managing Relationships	03-MarketAndSellProductsAndServices/3.4-DevelopTradeCustomerSalesStrategy/3.4.2-DevelopSalesPartnerAllianceRelationships/10139-DesignAllianceProgramsAndMethodsForSelectingAndManagingRelationships.mdx
3.4.2.4	10140	Select alliances	Select	Alliances	03-MarketAndSellProductsAndServices/3.4-DevelopTradeCustomerSalesStrategy/3.4.2-DevelopSalesPartnerAllianceRelationships/10140-SelectAlliances.mdx
3.4.2.5	11465	Develop customer trade strategy and customer objectives/targets	Develop	Customer Trade Strategy And Customer Objectives/targets	03-MarketAndSellProductsAndServices/3.4-DevelopTradeCustomerSalesStrategy/3.4.2-DevelopSalesPartnerAllianceRelationships/11465-DevelopCustomerTradeStrategyAndCustomerObjectivesTargets.mdx
3.4.2.6	11521	Define trade programs and funding options	Define	Trade Programs And Funding Options	03-MarketAndSellProductsAndServices/3.4-DevelopTradeCustomerSalesStrategy/3.4.2-DevelopSalesPartnerAllianceRelationships/11521-DefineTradeProgramsAndFundingOptions.mdx
3.4.2.7	11466	Conduct planning activities for major trade customers	Conduct	Planning Activities For Major Trade Customers	03-MarketAndSellProductsAndServices/3.4-DevelopTradeCustomerSalesStrategy/3.4.2-DevelopSalesPartnerAllianceRelationships/11466-ConductPlanningActivitiesForMajorTradeCustomers.mdx
3.4.2.8	11467	Collaborate with trade customers to create sales and promo plan	Collaborate	With Trade Customers To Create Sales And Promo Plan	03-MarketAndSellProductsAndServices/3.4-DevelopTradeCustomerSalesStrategy/3.4.2-DevelopSalesPartnerAllianceRelationships/11467-CollaborateWithTradeCustomersToCreateSalesAndPromoPlan.mdx
3.4.2.9	10141	Develop partner and alliance management strategies	Develop	Partner And Alliance Management Strategies	03-MarketAndSellProductsAndServices/3.4-DevelopTradeCustomerSalesStrategy/3.4.2-DevelopSalesPartnerAllianceRelationships/10141-DevelopPartnerAndAllianceManagementStrategies.mdx
3.4.2.10	10142	Establish partner and alliance management goals	Establish	Partner And Alliance Management Goals	03-MarketAndSellProductsAndServices/3.4-DevelopTradeCustomerSalesStrategy/3.4.2-DevelopSalesPartnerAllianceRelationships/10142-EstablishPartnerAndAllianceManagementGoals.mdx
3.4.2.11	18629	Establish partner and alliance agreements	Establish	Partner And Alliance Agreements	03-MarketAndSellProductsAndServices/3.4-DevelopTradeCustomerSalesStrategy/3.4.2-DevelopSalesPartnerAllianceRelationships/18629-EstablishPartnerAndAllianceAgreements.mdx
3.4.2.12	11461	Manage database and fulfillment vendors	Manage	Database And Fulfillment Vendors	03-MarketAndSellProductsAndServices/3.4-DevelopTradeCustomerSalesStrategy/3.4.2-DevelopSalesPartnerAllianceRelationships/11461-ManageDatabaseAndFulfillmentVendors.mdx
3.4.2.13	11462	Manage creative/media service providers	Manage	Creative/media Service Providers	03-MarketAndSellProductsAndServices/3.4-DevelopTradeCustomerSalesStrategy/3.4.2-DevelopSalesPartnerAllianceRelationships/11462-ManageCreativeMediaServiceProviders.mdx
3.4.2.14	11522	Develop promotional and category management calendars (trade marketing calendars)	Develop	Promotional And Category Management Calendars (trade Marketing Calendars)	03-MarketAndSellProductsAndServices/3.4-DevelopTradeCustomerSalesStrategy/3.4.2-DevelopSalesPartnerAllianceRelationships/11522-DevelopPromotionalAndCategoryManagementCalendarsTradeMarketingCalendars.mdx
3.4.2.15	11523	Create strategic and tactical sales plans by customer	Create	Strategic And Tactical Sales Plans By Customer	03-MarketAndSellProductsAndServices/3.4-DevelopTradeCustomerSalesStrategy/3.4.2-DevelopSalesPartnerAllianceRelationships/11523-CreateStrategicAndTacticalSalesPlansByCustomer.mdx
3.4.2.16	11468	Communicate planning information to customer teams	Communicate	Planning Information To Customer Teams	03-MarketAndSellProductsAndServices/3.4-DevelopTradeCustomerSalesStrategy/3.4.2-DevelopSalesPartnerAllianceRelationships/11468-CommunicatePlanningInformationToCustomerTeams.mdx
3.4.3	11469	Perform category management	Perform	Category Management	03-MarketAndSellProductsAndServices/3.4-DevelopTradeCustomerSalesStrategy/3.4.3-PerformCategoryManagement/index.mdx
3.4.3.1	11470	Analyze category/product positioning and performance	Analyze	Category/product Positioning And Performance	03-MarketAndSellProductsAndServices/3.4-DevelopTradeCustomerSalesStrategy/3.4.3-PerformCategoryManagement/11470-AnalyzeCategoryProductPositioningAndPerformance.mdx
3.4.3.2	11471	Select category/product strategy	Select	Category/product Strategy	03-MarketAndSellProductsAndServices/3.4-DevelopTradeCustomerSalesStrategy/3.4.3-PerformCategoryManagement/11471-SelectCategoryProductStrategy.mdx
3.4.4	10131	Establish overall sales budgets	Establish	Overall Sales Budgets	03-MarketAndSellProductsAndServices/3.4-DevelopTradeCustomerSalesStrategy/3.4.4-EstablishOverallSalesBudgets/index.mdx
3.4.4.1	17682	Calculate product market share	Calculate	Product Market Share	03-MarketAndSellProductsAndServices/3.4-DevelopTradeCustomerSalesStrategy/3.4.4-EstablishOverallSalesBudgets/17682-CalculateProductMarketShare.mdx
3.4.4.2	10143	Calculate product revenue	Calculate	Product Revenue	03-MarketAndSellProductsAndServices/3.4-DevelopTradeCustomerSalesStrategy/3.4.4-EstablishOverallSalesBudgets/10143-CalculateProductRevenue.mdx
3.4.4.3	10144	Determine variable costs	Determine	Variable Costs	03-MarketAndSellProductsAndServices/3.4-DevelopTradeCustomerSalesStrategy/3.4.4-EstablishOverallSalesBudgets/10144-DetermineVariableCosts.mdx
3.4.4.4	10145	Determine overhead and fixed costs	Determine	Overhead And Fixed Costs	03-MarketAndSellProductsAndServices/3.4-DevelopTradeCustomerSalesStrategy/3.4.4-EstablishOverallSalesBudgets/10145-DetermineOverheadAndFixedCosts.mdx
3.4.4.5	10146	Calculate net profit	Calculate	Net Profit	03-MarketAndSellProductsAndServices/3.4-DevelopTradeCustomerSalesStrategy/3.4.4-EstablishOverallSalesBudgets/10146-CalculateNetProfit.mdx
3.4.4.6	10147	Create budget	Create	Budget	03-MarketAndSellProductsAndServices/3.4-DevelopTradeCustomerSalesStrategy/3.4.4-EstablishOverallSalesBudgets/10147-CreateBudget.mdx
3.4.4.7	11463	Allocate marketing budget	Allocate	Marketing Budget	03-MarketAndSellProductsAndServices/3.4-DevelopTradeCustomerSalesStrategy/3.4.4-EstablishOverallSalesBudgets/11463-AllocateMarketingBudget.mdx
3.4.5	10132	Establish sales goals and measures	Establish	Sales Goals And Measures	03-MarketAndSellProductsAndServices/3.4-DevelopTradeCustomerSalesStrategy/3.4.5-EstablishSalesGoalsAndMeasures/10132-EstablishSalesGoalsAndMeasures.mdx
3.4.6	11478	Establish customer management goals, and strategies	Establish	Customer Management Goals, And Strategies	03-MarketAndSellProductsAndServices/3.4-DevelopTradeCustomerSalesStrategy/3.4.6-EstablishCustomerManagementGoalsAndStrategies/index.mdx
3.4.6.1	11464	Develop customer business plan	Develop	Customer Business Plan	03-MarketAndSellProductsAndServices/3.4-DevelopTradeCustomerSalesStrategy/3.4.6-EstablishCustomerManagementGoalsAndStrategies/11464-DevelopCustomerBusinessPlan.mdx
3.4.7	10133	Establish customer management measures	Establish	Customer Management Measures	03-MarketAndSellProductsAndServices/3.4-DevelopTradeCustomerSalesStrategy/3.4.7-EstablishCustomerManagementMeasures/10133-EstablishCustomerManagementMeasures.mdx
3.5	10105	Develop and manage sales plans	Develop	And Manage Sales Plans	03-MarketAndSellProductsAndServices/3.5-DevelopAndManageSalesPlans/index.mdx
3.5.1	10182	Manage leads/opportunities	Manage	Leads/opportunities	03-MarketAndSellProductsAndServices/3.5-DevelopAndManageSalesPlans/3.5.1-ManageLeadsOpportunities/index.mdx
3.5.1.1	10188	Identify potential customers	Identify	Potential Customers	03-MarketAndSellProductsAndServices/3.5-DevelopAndManageSalesPlans/3.5.1-ManageLeadsOpportunities/10188-IdentifyPotentialCustomers.mdx
3.5.1.2	10189	Identify/receive leads/opportunities	Identify/receive	Leads/opportunities	03-MarketAndSellProductsAndServices/3.5-DevelopAndManageSalesPlans/3.5.1-ManageLeadsOpportunities/10189-IdentifyReceiveLeadsOpportunities.mdx
3.5.1.3	18115	Validate and qualify leads/opportunities	Validate	And Qualify Leads/opportunities	03-MarketAndSellProductsAndServices/3.5-DevelopAndManageSalesPlans/3.5.1-ManageLeadsOpportunities/18115-ValidateAndQualifyLeadsOpportunities.mdx
3.5.1.4	11773	Match opportunities to business strategy	Match	Opportunities To Business Strategy	03-MarketAndSellProductsAndServices/3.5-DevelopAndManageSalesPlans/3.5.1-ManageLeadsOpportunities/11773-MatchOpportunitiesToBusinessStrategy.mdx
3.5.1.5	18116	Develop opportunity win plans	Develop	Opportunity Win Plans	03-MarketAndSellProductsAndServices/3.5-DevelopAndManageSalesPlans/3.5.1-ManageLeadsOpportunities/18116-DevelopOpportunityWinPlans.mdx
3.5.1.6	20011	Manage opportunity pipeline	Manage	Opportunity Pipeline	03-MarketAndSellProductsAndServices/3.5-DevelopAndManageSalesPlans/3.5.1-ManageLeadsOpportunities/20011-ManageOpportunityPipeline.mdx
3.5.1.7	10209	Determine sales resource allocation	Determine	Sales Resource Allocation	03-MarketAndSellProductsAndServices/3.5-DevelopAndManageSalesPlans/3.5.1-ManageLeadsOpportunities/10209-DetermineSalesResourceAllocation.mdx
3.5.1.8	10184	Manage customer sales calls	Manage	Customer Sales Calls	03-MarketAndSellProductsAndServices/3.5-DevelopAndManageSalesPlans/3.5.1-ManageLeadsOpportunities/3.5.1.8-ManageCustomerSalesCalls/index.mdx
3.5.1.8.1	20012	Manage customer meetings/workshops	Manage	Customer Meetings/workshops	03-MarketAndSellProductsAndServices/3.5-DevelopAndManageSalesPlans/3.5.1-ManageLeadsOpportunities/3.5.1.8-ManageCustomerSalesCalls/20012-ManageCustomerMeetingsWorkshops.mdx
3.5.2	10183	Manage customers and accounts	Manage	Customers And Accounts	03-MarketAndSellProductsAndServices/3.5-DevelopAndManageSalesPlans/3.5.2-ManageCustomersAndAccounts/index.mdx
3.5.2.1	20013	Select key customers/accounts	Select	Key Customers/accounts	03-MarketAndSellProductsAndServices/3.5-DevelopAndManageSalesPlans/3.5.2-ManageCustomersAndAccounts/20013-SelectKeyCustomersAccounts.mdx
3.5.2.2	11173	Develop sales/key account plan	Develop	Sales/key Account Plan	03-MarketAndSellProductsAndServices/3.5-DevelopAndManageSalesPlans/3.5.2-ManageCustomersAndAccounts/11173-DevelopSalesKeyAccountPlan.mdx
3.5.2.3	20014	Manage sales/key account plan	Manage	Sales/key Account Plan	03-MarketAndSellProductsAndServices/3.5-DevelopAndManageSalesPlans/3.5.2-ManageCustomersAndAccounts/20014-ManageSalesKeyAccountPlan.mdx
3.5.2.4	11389	Develop sales communication plan	Develop	Sales Communication Plan	03-MarketAndSellProductsAndServices/3.5-DevelopAndManageSalesPlans/3.5.2-ManageCustomersAndAccounts/11389-DevelopSalesCommunicationPlan.mdx
3.5.2.5	11507	Establish customer terms and conditions	Establish	Customer Terms And Conditions	03-MarketAndSellProductsAndServices/3.5-DevelopAndManageSalesPlans/3.5.2-ManageCustomersAndAccounts/11507-EstablishCustomerTermsAndConditions.mdx
3.5.2.6	11174	Manage customer relationships	Manage	Customer Relationships	03-MarketAndSellProductsAndServices/3.5-DevelopAndManageSalesPlans/3.5.2-ManageCustomersAndAccounts/11174-ManageCustomerRelationships.mdx
3.5.2.7	14208	Manage customer master data	Manage	Customer Master Data	03-MarketAndSellProductsAndServices/3.5-DevelopAndManageSalesPlans/3.5.2-ManageCustomersAndAccounts/3.5.2.7-ManageCustomerMasterData/index.mdx
3.5.2.7.1	16598	Collect and merge internal and third-party customer information	Collect	And Merge Internal And Third-party Customer Information	03-MarketAndSellProductsAndServices/3.5-DevelopAndManageSalesPlans/3.5.2-ManageCustomersAndAccounts/3.5.2.7-ManageCustomerMasterData/16598-CollectAndMergeInternalAndThirdPartyCustomerInformation.mdx
3.5.2.7.2	16599	De-duplicate customer data	De-duplicate	Customer Data	03-MarketAndSellProductsAndServices/3.5-DevelopAndManageSalesPlans/3.5.2-ManageCustomersAndAccounts/3.5.2.7-ManageCustomerMasterData/16599-DeDuplicateCustomerData.mdx
3.5.3	11779	Develop and manage sales proposals, bids, and quotes	Develop	And Manage Sales Proposals, Bids, And Quotes	03-MarketAndSellProductsAndServices/3.5-DevelopAndManageSalesPlans/3.5.3-DevelopAndManageSalesProposalsBidsAndQuotes/index.mdx
3.5.3.1	11781	Receive Request For Proposal (RFP)/Request For Quote (RFQ)	Receive	Request For Proposal (RFP)/Request For Quote (RFQ)	03-MarketAndSellProductsAndServices/3.5-DevelopAndManageSalesPlans/3.5.3-DevelopAndManageSalesProposalsBidsAndQuotes/11781-ReceiveRequestForProposalRfpRequestForQuoteRfq.mdx
3.5.3.2	11780	Refine customer requirements	Refine	Customer Requirements	03-MarketAndSellProductsAndServices/3.5-DevelopAndManageSalesPlans/3.5.3-DevelopAndManageSalesProposalsBidsAndQuotes/11780-RefineCustomerRequirements.mdx
3.5.3.3	11782	Review RFP/RFQ request	Review	RFP/RFQ Request	03-MarketAndSellProductsAndServices/3.5-DevelopAndManageSalesPlans/3.5.3-DevelopAndManageSalesProposalsBidsAndQuotes/11782-ReviewRfpRfqRequest.mdx
3.5.3.4	11783	Perform competitive analysis	Perform	Competitive Analysis	03-MarketAndSellProductsAndServices/3.5-DevelopAndManageSalesPlans/3.5.3-DevelopAndManageSalesProposalsBidsAndQuotes/11783-PerformCompetitiveAnalysis.mdx
3.5.3.5	11784	Validate with strategy/business plans	Validate	With Strategy/business Plans	03-MarketAndSellProductsAndServices/3.5-DevelopAndManageSalesPlans/3.5.3-DevelopAndManageSalesProposalsBidsAndQuotes/11784-ValidateWithStrategyBusinessPlans.mdx
3.5.3.6	11785	Understand customer business and requirements	Understand	Customer Business And Requirements	03-MarketAndSellProductsAndServices/3.5-DevelopAndManageSalesPlans/3.5.3-DevelopAndManageSalesProposalsBidsAndQuotes/11785-UnderstandCustomerBusinessAndRequirements.mdx
3.5.3.7	20015	Develop solution and delivery approach	Develop	Solution And Delivery Approach	03-MarketAndSellProductsAndServices/3.5-DevelopAndManageSalesPlans/3.5.3-DevelopAndManageSalesProposalsBidsAndQuotes/20015-DevelopSolutionAndDeliveryApproach.mdx
3.5.3.8	11787	Identify staffing requirements	Identify	Staffing Requirements	03-MarketAndSellProductsAndServices/3.5-DevelopAndManageSalesPlans/3.5.3-DevelopAndManageSalesProposalsBidsAndQuotes/11787-IdentifyStaffingRequirements.mdx
3.5.3.9	11788	Develop pricing and scheduling estimates	Develop	Pricing And Scheduling Estimates	03-MarketAndSellProductsAndServices/3.5-DevelopAndManageSalesPlans/3.5.3-DevelopAndManageSalesProposalsBidsAndQuotes/11788-DevelopPricingAndSchedulingEstimates.mdx
3.5.3.10	11789	Conduct profitability analysis	Conduct	Profitability Analysis	03-MarketAndSellProductsAndServices/3.5-DevelopAndManageSalesPlans/3.5.3-DevelopAndManageSalesProposalsBidsAndQuotes/11789-ConductProfitabilityAnalysis.mdx
3.5.3.11	20016	Manage internal reviews	Manage	Internal Reviews	03-MarketAndSellProductsAndServices/3.5-DevelopAndManageSalesPlans/3.5.3-DevelopAndManageSalesProposalsBidsAndQuotes/20016-ManageInternalReviews.mdx
3.5.3.12	20017	Manage internal approvals	Manage	Internal Approvals	03-MarketAndSellProductsAndServices/3.5-DevelopAndManageSalesPlans/3.5.3-DevelopAndManageSalesProposalsBidsAndQuotes/20017-ManageInternalApprovals.mdx
