hierarchyId	pCFID	name	verb	object	filePath
8.3.3.3	20724	Create and maintain IT compliance requirements	Create	And Maintain IT Compliance Requirements	08-ManageInformationTechnologyIt/8.3-DevelopAndManageItResilienceAndRisk/8.3.3-ControlItRiskComplianceAndSecurity/20724-CreateAndMaintainItComplianceRequirements.mdx
8.3.3.4	20942	Create and maintain IT security policies, standards, and procedures	Create	And Maintain IT Security Policies, Standards, And Procedures	08-ManageInformationTechnologyIt/8.3-DevelopAndManageItResilienceAndRisk/8.3.3-ControlItRiskComplianceAndSecurity/20942-CreateAndMaintainItSecurityPoliciesStandardsAndProcedures.mdx
8.3.3.5	20725	Develop and deploy risk management training	Develop	And Deploy Risk Management Training	08-ManageInformationTechnologyIt/8.3-DevelopAndManageItResilienceAndRisk/8.3.3-ControlItRiskComplianceAndSecurity/20725-DevelopAndDeployRiskManagementTraining.mdx
8.3.3.6	20726	Establish risk reporting capabilities and responsibilities	Establish	Risk Reporting Capabilities And Responsibilities	08-ManageInformationTechnologyIt/8.3-DevelopAndManageItResilienceAndRisk/8.3.3-ControlItRiskComplianceAndSecurity/20726-EstablishRiskReportingCapabilitiesAndResponsibilities.mdx
8.3.3.7	20727	Establish communication standards	Establish	Communication Standards	08-ManageInformationTechnologyIt/8.3-DevelopAndManageItResilienceAndRisk/8.3.3-ControlItRiskComplianceAndSecurity/20727-EstablishCommunicationStandards.mdx
8.3.3.8	20728	Conduct IT risk and threat assessments	Conduct	IT Risk And Threat Assessments	08-ManageInformationTechnologyIt/8.3-DevelopAndManageItResilienceAndRisk/8.3.3-ControlItRiskComplianceAndSecurity/20728-ConductItRiskAndThreatAssessments.mdx
8.3.3.9	20729	Monitor and manage IT activity risk	Monitor	And Manage IT Activity Risk	08-ManageInformationTechnologyIt/8.3-DevelopAndManageItResilienceAndRisk/8.3.3-ControlItRiskComplianceAndSecurity/20729-MonitorAndManageItActivityRisk.mdx
8.3.3.10	20730	Identify, supervise and monitor IT risk mitigation measures	Identify,	Supervise And Monitor IT Risk Mitigation Measures	08-ManageInformationTechnologyIt/8.3-DevelopAndManageItResilienceAndRisk/8.3.3-ControlItRiskComplianceAndSecurity/20730-IdentifySuperviseAndMonitorItRiskMitigationMeasures.mdx
8.3.4	20731	Plan and manage IT continuity	Plan	And Manage IT Continuity	08-ManageInformationTechnologyIt/8.3-DevelopAndManageItResilienceAndRisk/8.3.4-PlanAndManageItContinuity/index.mdx
8.3.4.1	20732	Evaluate IT continuity	Evaluate	IT Continuity	08-ManageInformationTechnologyIt/8.3-DevelopAndManageItResilienceAndRisk/8.3.4-PlanAndManageItContinuity/20732-EvaluateItContinuity.mdx
8.3.4.2	20733	Identify IT continuity gaps	Identify	IT Continuity Gaps	08-ManageInformationTechnologyIt/8.3-DevelopAndManageItResilienceAndRisk/8.3.4-PlanAndManageItContinuity/20733-IdentifyItContinuityGaps.mdx
8.3.4.3	20734	Manage IT business continuity	Manage	IT Business Continuity	08-ManageInformationTechnologyIt/8.3-DevelopAndManageItResilienceAndRisk/8.3.4-PlanAndManageItContinuity/20734-ManageItBusinessContinuity.mdx
8.3.5	20735	Develop and manage IT security, privacy, and data protection	Develop	And Manage IT Security, Privacy, And Data Protection	08-ManageInformationTechnologyIt/8.3-DevelopAndManageItResilienceAndRisk/8.3.5-DevelopAndManageItSecurityPrivacyAndDataProtection/index.mdx
8.3.5.1	20736	Assess IT regulatory and confidentiality requirements and policies	Assess	IT Regulatory And Confidentiality Requirements And Policies	08-ManageInformationTechnologyIt/8.3-DevelopAndManageItResilienceAndRisk/8.3.5-DevelopAndManageItSecurityPrivacyAndDataProtection/20736-AssessItRegulatoryAndConfidentialityRequirementsAndPolicies.mdx
8.3.5.2	20737	Create IT security, privacy, and data protection risk governance	Create	IT Security, Privacy, And Data Protection Risk Governance	08-ManageInformationTechnologyIt/8.3-DevelopAndManageItResilienceAndRisk/8.3.5-DevelopAndManageItSecurityPrivacyAndDataProtection/20737-CreateItSecurityPrivacyAndDataProtectionRiskGovernance.mdx
8.3.5.3	20738	Define IT data security and privacy policies, standards, and procedures	Define	IT Data Security And Privacy Policies, Standards, And Procedures	08-ManageInformationTechnologyIt/8.3-DevelopAndManageItResilienceAndRisk/8.3.5-DevelopAndManageItSecurityPrivacyAndDataProtection/20738-DefineItDataSecurityAndPrivacyPoliciesStandardsAndProcedures.mdx
8.3.5.4	20739	Review and monitor physical and logical IT data security measures	Review	And Monitor Physical And Logical IT Data Security Measures	08-ManageInformationTechnologyIt/8.3-DevelopAndManageItResilienceAndRisk/8.3.5-DevelopAndManageItSecurityPrivacyAndDataProtection/20739-ReviewAndMonitorPhysicalAndLogicalItDataSecurityMeasures.mdx
8.3.5.5	20740	Review and monitor application security controls	Review	And Monitor Application Security Controls	08-ManageInformationTechnologyIt/8.3-DevelopAndManageItResilienceAndRisk/8.3.5-DevelopAndManageItSecurityPrivacyAndDataProtection/20740-ReviewAndMonitorApplicationSecurityControls.mdx
8.3.5.6	20741	Review and monitor IT physical environment security controls	Review	And Monitor IT Physical Environment Security Controls	08-ManageInformationTechnologyIt/8.3-DevelopAndManageItResilienceAndRisk/8.3.5-DevelopAndManageItSecurityPrivacyAndDataProtection/20741-ReviewAndMonitorItPhysicalEnvironmentSecurityControls.mdx
8.3.5.7	20742	Monitor/analyze network intrusion detection data and resolve threats	Monitor/analyze	Network Intrusion Detection Data And Resolve Threats	08-ManageInformationTechnologyIt/8.3-DevelopAndManageItResilienceAndRisk/8.3.5-DevelopAndManageItSecurityPrivacyAndDataProtection/20742-MonitorAnalyzeNetworkIntrusionDetectionDataAndResolveThreats.mdx
8.3.6	20743	Conduct and analyze IT compliance assessments	Conduct	And Analyze IT Compliance Assessments	08-ManageInformationTechnologyIt/8.3-DevelopAndManageItResilienceAndRisk/8.3.6-ConductAndAnalyzeItComplianceAssessments/index.mdx
8.3.6.1	20744	Conduct projects to enhance IT compliance and remediate risk	Conduct	Projects To Enhance IT Compliance And Remediate Risk	08-ManageInformationTechnologyIt/8.3-DevelopAndManageItResilienceAndRisk/8.3.6-ConductAndAnalyzeItComplianceAssessments/20744-ConductProjectsToEnhanceItComplianceAndRemediateRisk.mdx
8.3.6.2	20745	Conduct IT compliance control auditing of internal and external services	Conduct	IT Compliance Control Auditing Of Internal And External Services	08-ManageInformationTechnologyIt/8.3-DevelopAndManageItResilienceAndRisk/8.3.6-ConductAndAnalyzeItComplianceAssessments/20745-ConductItComplianceControlAuditingOfInternalAndExternalServices.mdx
8.3.6.3	20746	Perform IT compliance reporting	Perform	IT Compliance Reporting	08-ManageInformationTechnologyIt/8.3-DevelopAndManageItResilienceAndRisk/8.3.6-ConductAndAnalyzeItComplianceAssessments/20746-PerformItComplianceReporting.mdx
8.3.6.4	20747	Identify and escalate IT compliance issues and remediation requirements	Identify	And Escalate IT Compliance Issues And Remediation Requirements	08-ManageInformationTechnologyIt/8.3-DevelopAndManageItResilienceAndRisk/8.3.6-ConductAndAnalyzeItComplianceAssessments/20747-IdentifyAndEscalateItComplianceIssuesAndRemediationRequirements.mdx
8.3.6.5	20748	Support external audits and reports	Support	External Audits And Reports	08-ManageInformationTechnologyIt/8.3-DevelopAndManageItResilienceAndRisk/8.3.6-ConductAndAnalyzeItComplianceAssessments/20748-SupportExternalAuditsAndReports.mdx
8.3.7	20749	Develop and execute IT resilience and continuity operations	Develop	And Execute IT Resilience And Continuity Operations	08-ManageInformationTechnologyIt/8.3-DevelopAndManageItResilienceAndRisk/8.3.7-DevelopAndExecuteItResilienceAndContinuityOperations/index.mdx
8.3.7.1	20750	Conduct IT resilience improvement projects	Conduct	IT Resilience Improvement Projects	08-ManageInformationTechnologyIt/8.3-DevelopAndManageItResilienceAndRisk/8.3.7-DevelopAndExecuteItResilienceAndContinuityOperations/20750-ConductItResilienceImprovementProjects.mdx
8.3.7.2	20751	Develop, document, and maintain IT business continuity planning	Develop,	Document, And Maintain IT Business Continuity Planning	08-ManageInformationTechnologyIt/8.3-DevelopAndManageItResilienceAndRisk/8.3.7-DevelopAndExecuteItResilienceAndContinuityOperations/20751-DevelopDocumentAndMaintainItBusinessContinuityPlanning.mdx
8.3.7.3	20752	Implement and enforce change control procedures	Implement	And Enforce Change Control Procedures	08-ManageInformationTechnologyIt/8.3-DevelopAndManageItResilienceAndRisk/8.3.7-DevelopAndExecuteItResilienceAndContinuityOperations/20752-ImplementAndEnforceChangeControlProcedures.mdx
8.3.7.4	20753	Execute recurring IT service provider business continuity	Execute	Recurring IT Service Provider Business Continuity	08-ManageInformationTechnologyIt/8.3-DevelopAndManageItResilienceAndRisk/8.3.7-DevelopAndExecuteItResilienceAndContinuityOperations/20753-ExecuteRecurringItServiceProviderBusinessContinuity.mdx
8.3.7.5	20754	Provide  IT resilience training	Provide	IT Resilience Training	08-ManageInformationTechnologyIt/8.3-DevelopAndManageItResilienceAndRisk/8.3.7-DevelopAndExecuteItResilienceAndContinuityOperations/20754-ProvideItResilienceTraining.mdx
8.3.7.6	20755	Execute recurring IT business operations continuity	Execute	Recurring IT Business Operations Continuity	08-ManageInformationTechnologyIt/8.3-DevelopAndManageItResilienceAndRisk/8.3.7-DevelopAndExecuteItResilienceAndContinuityOperations/20755-ExecuteRecurringItBusinessOperationsContinuity.mdx
8.3.8	20756	Manage IT user identity and authorization	Manage	IT User Identity And Authorization	08-ManageInformationTechnologyIt/8.3-DevelopAndManageItResilienceAndRisk/8.3.8-ManageItUserIdentityAndAuthorization/index.mdx
8.3.8.1	20757	Support integration of identity and authorization policies	Support	Integration Of Identity And Authorization Policies	08-ManageInformationTechnologyIt/8.3-DevelopAndManageItResilienceAndRisk/8.3.8-ManageItUserIdentityAndAuthorization/20757-SupportIntegrationOfIdentityAndAuthorizationPolicies.mdx
8.3.8.2	20758	Manage IT user directory	Manage	IT User Directory	08-ManageInformationTechnologyIt/8.3-DevelopAndManageItResilienceAndRisk/8.3.8-ManageItUserIdentityAndAuthorization/20758-ManageItUserDirectory.mdx
8.3.8.3	20759	Manage IT user authorization	Manage	IT User Authorization	08-ManageInformationTechnologyIt/8.3-DevelopAndManageItResilienceAndRisk/8.3.8-ManageItUserIdentityAndAuthorization/20759-ManageItUserAuthorization.mdx
8.3.8.4	20760	Manage IT user authentication mechanisms	Manage	IT User Authentication Mechanisms	08-ManageInformationTechnologyIt/8.3-DevelopAndManageItResilienceAndRisk/8.3.8-ManageItUserIdentityAndAuthorization/20760-ManageItUserAuthenticationMechanisms.mdx
8.3.8.5	20761	Audit IT user identity and authorization systems	Audit	IT User Identity And Authorization Systems	08-ManageInformationTechnologyIt/8.3-DevelopAndManageItResilienceAndRisk/8.3.8-ManageItUserIdentityAndAuthorization/20761-AuditItUserIdentityAndAuthorizationSystems.mdx
8.3.8.6	20762	Respond to IT information security and network breaches	Respond	To IT Information Security And Network Breaches	08-ManageInformationTechnologyIt/8.3-DevelopAndManageItResilienceAndRisk/8.3.8-ManageItUserIdentityAndAuthorization/20762-RespondToItInformationSecurityAndNetworkBreaches.mdx
8.3.8.7	20763	Conduct penetration testing	Conduct	Penetration Testing	08-ManageInformationTechnologyIt/8.3-DevelopAndManageItResilienceAndRisk/8.3.8-ManageItUserIdentityAndAuthorization/20763-ConductPenetrationTesting.mdx
8.3.8.8	20764	Audit integration of user identity and authorization systems	Audit	Integration Of User Identity And Authorization Systems	08-ManageInformationTechnologyIt/8.3-DevelopAndManageItResilienceAndRisk/8.3.8-ManageItUserIdentityAndAuthorization/20764-AuditIntegrationOfUserIdentityAndAuthorizationSystems.mdx
8.4	20765	Manage information	Manage	Information	08-ManageInformationTechnologyIt/8.4-ManageInformation/index.mdx
8.4.1	20766	Define business information and analytics strategy	Define	Business Information And Analytics Strategy	08-ManageInformationTechnologyIt/8.4-ManageInformation/8.4.1-DefineBusinessInformationAndAnalyticsStrategy/index.mdx
8.4.1.1	20767	Establish data, information, and analytic objectives	Establish	Data, Information, And Analytic Objectives	08-ManageInformationTechnologyIt/8.4-ManageInformation/8.4.1-DefineBusinessInformationAndAnalyticsStrategy/20767-EstablishDataInformationAndAnalyticObjectives.mdx
